Datetime,Tweet Id,Text,Username
2020-09-17 18:51:27+00:00,1306667099100573697,@collegemenfess xlhome,loveliesmay
2020-09-17 13:59:01+00:00,1306593504454348803,"@xlhomeid min xlhome sampe ke alamat ini gak? Jalan Setapak, Tajur Halang, Citayam, Bogor, Jawa Barat, 16320",dittymisslizzy
2020-09-17 13:53:43+00:00,1306592172779565056,xlhome knp skrg lelet bgt asuuuu,zeffoastrium
2020-09-17 12:50:10+00:00,1306576179613200384,"@xlhomeid Ayo dong, dsini cm ada 1 provider, xlhome masuk dijamin tokcer",Frengerss
2020-09-17 12:47:42+00:00,1306575557866348549,"@Frengerss  Hi Galih, mengenai perluasan area jaringan XLHOME Fiber mohon bisa ditunggu updatenya ya. Cek aja langsung yuk di https://t.co/dNiwwQL7D6 untuk detail informasinya. Thanks^Adi :)",xlhomeid
2020-09-17 12:29:31+00:00,1306570980018409474,"@xlhome lagi gangguan atau gmn ya? koneksi saya utk bermain game ada packet loss nya.. dan itu sangat mengganggu (sudah 2hari terjadi) dan saya udh test pake koneksi Handphone dan itu normal meskipun ping agak besar https://t.co/NRuMJ9ruuV",DIMASRAGIL_P
2020-09-17 11:54:08+00:00,1306562076714754050,@lullabty Xlhome,cantbehero
2020-09-17 10:21:02+00:00,1306538646003048449,"@sosomooo8 @xlhomeid Hi ka, jika ingi registrasi xlhome bisa saya bantu ka, Terima Kasih 🙏",nandamaulanarrr
2020-09-17 10:18:45+00:00,1306538073400905733,"@jae_eaj98 @xlhomeid Hi ka, jika ingi registrasi xlhome bisa saya bantu ka, Terima Kasih 🙏",nandamaulanarrr
2020-09-17 10:17:46+00:00,1306537826444439552,"@fazmirritonga @xlhomeid Hi kak, utk rehistrasi xlhome bisa saya bantu ka, terima kasih🙏",nandamaulanarrr
2020-09-17 10:17:12+00:00,1306537683829682176,@0608meet1027 ganti xlhome aja,seungkoes
2020-09-17 09:40:05+00:00,1306528342338756609,"Dear XLHome @xlhomeid saya sudah upgrade paket ke 100mbps sejak bulan kemaren, dan sudah bolak balik telpon ke Customer Service, bahwa, Speed saya baik Down/Up tidak prenah lebih dari 30mbps. Ada kendala apakah? https://t.co/qycNpey4RB",yosaphatlase
2020-09-17 09:33:49+00:00,1306526764420591617,@IndiHome 120ms woi ini kenapa tolong laa performanya aduh bayar mahal sdh dari pada xlhome,IshanMustami
2020-09-17 09:13:49+00:00,1306521729846697985,#xlhome ada kendala apa yaa kok sampai sekarang masih gak nyambung aja internet dari pagi sampai sore hari,Raden_Kaca
2020-09-17 05:19:16+00:00,1306462703599284225,@myXLCare met siang min. STB xlhome sy kapan bsa dipasang? Mksh min,Rosmanovzky
2020-09-17 01:04:29+00:00,1306398587266293761,@akoandiko @IndiHome XLhome,yovitahepi
2020-09-16 17:37:22+00:00,1306286065314009088,"Tiap minggu pasti ada yang ""permisi!"" ""Ya ada apa"" ""mau nawarin xlhome mas"" ""oh udah pake yg lain mas"" ""pake apa mas? Bayarnya berapa"". Gedeg banget lama lama pengen ngomong ""pake speedy mas! Yang masih kudu dicolok gabisa jadi wifi""",chrsmtcvictory
2020-09-16 17:31:08+00:00,1306284498493911040,Tiap hari dihujani brosur XLhome &amp; Myrep tapi Indihome tetap pilihanku.,chrsmtcvictory
2020-09-16 14:56:44+00:00,1306245640670773248,"@fransloemanto  Hi Frans, mengenai perluasan area jaringan XLHOME Fiber. Cek langsung yuk di https://t.co/dNiwwQL7D6, saat ini kami sedang melakukan perluasan area jaringan Fiber kami dan semoga area Frans tercover layanan jaringan kami. Thanks^Adi :)",xlhomeid
2020-09-16 14:44:34+00:00,1306242581555113984,"@Leofrajeremy  Terima kasih kembali Leonard, jika masih ada hal lain yang ingin ditanyakan seputar layanan XLHOME Fiber, dapat menghubungi kami kembali ya. Thanks^Adi :)",xlhomeid
2020-09-16 13:17:56+00:00,1306220776480096256,@jogjafess Stroomnet / xlhome,nugibaim
2020-09-16 12:53:24+00:00,1306214604020748289,@wonlovely1594 xlhome,monpierc
2020-09-16 09:56:56+00:00,1306170193865891840,@xlhomeid min pemasangan xlhome kok lama bgt yaa ?,RizaL_Asfd
2020-09-16 08:48:27+00:00,1306152958497759233,@YanuardyChandra @kkmanti Xlhome..😓,barryallen_1st
2020-09-16 08:11:23+00:00,1306143631888113664,"@malikhadad @andiraa Jangan pake xlhome deh om, saya udah setaun lebih pake. Sejauh ini bagus, ntar kalo banyak yg pake jadi bermasalah juga kayak provider lain 😂",ahdiannurda
2020-09-16 07:26:45+00:00,1306132397621010433,@mantugaul iya maksudnya gak gratis dari bawaan XLhome nya begitu,saltystudio
2020-09-16 06:13:38+00:00,1306114000774524928,@selebcuit Ke lokal aja bro xlhome,barryallen_1st
2020-09-16 06:12:13+00:00,1306113641695985666,"@mamakucink  Hi Farah selamat siang, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",xlhomeid
2020-09-16 06:11:39+00:00,1306113498900955136,"@ippisuradin  Hi Ippi, mengenai detail layanan XLHOME Fiber bisa langsung DM kami yuk. Thanks^Adi :)",xlhomeid
2020-09-16 05:03:08+00:00,1306096258935738370,@andiraa Sepengalaman ai XLhome stabil dan mumpuni sih untuk paket yang 100mbps. Minusnya mungkin kalo sama yang sepaket TV kabel ya itu streaming tok enggak kaya Indihome yang udah ada channel ini-itu. Sama suka metong tiba2 kalo tengah malem pas jam 12 teng. Maintenance mungkin.,malikhadad
2020-09-16 05:01:51+00:00,1306095934225305600,@Aliyaffh standard sih al HAHAHAHA kyknya skrg yg bagus biznet/mnc/xlhome,aikosulaiman
2020-09-16 04:52:06+00:00,1306093480435884032,"@btsvkookheart @BTS_twt HAHAHHAHAHAHAHHAHAHAHAHAHHAHAHAHAHHAHAHAHAHAHAHHAHAHAHHAHAHAHAHHAHAHAHA Jampe2inn dluuu ini indiehome biar lancarrr. Xlhome mayan kakk Tp banbangcon pun dia nyerah, 😭😭😭😭😭",irmaalazmi
2020-09-16 03:46:58+00:00,1306077088730865669,"butuh backup internet buat di rumah nih. ketika first media, dipake bertiga, peak hour, mulai gak mumpuni. 1 lagi sekolah (concall sama kelas) 1 lagi kuliah (streaming video dosen) 1 lagi kerja (oper2an file video) xlhome, javamifi, atau cari modem mobile yang open ya?",andiraa
2020-09-16 02:20:05+00:00,1306055223845089280,@subtanyarl xlhome 273/bln,putriii_ktrn
2020-09-15 16:39:58+00:00,1305909232928043009,yah segitu aja ripiw saya tentang provider xlhome. kita ketemu lagi di video selanjutnya,heyyezraa
2020-09-15 12:33:51+00:00,1305847295817121795,"@jogjafess lifemedia, gmedia, citranet, xlhome Cek web masing2",ssstttthuh
2020-09-15 11:58:08+00:00,1305838306593091589,@dyadona Xlhome wkwkwk,RirisMeydina
2020-09-15 10:13:57+00:00,1305812089823404032,@tanyainrl dirumah ku si pake xlhome 1 bulan ga ampe 300k trs lancar juga jaringannya,milkthkooky
2020-09-15 09:00:57+00:00,1305793717144616961,"Perangkat #xlhome : 1) modem 2) STB utk tv 3) Remote.Semua peralatan dipinjamkan selama berlangganan. (Sumber @ xlhomeid )***#daftarxlhomejogja #xlhomejogja #xlhomesleman #xlhomebantul #wifixlhomejogja https://t.co/GdTWWc9fdV",xlhomejogja
2020-09-15 05:06:06+00:00,1305734614024028160,@xlhomeid Untuk biaya paket berapa ?? Dan apakah wilayah saya terjangkau xlhome ??,Lannariansyah
2020-09-15 05:03:10+00:00,1305733878162702336,"@Fido_Dildo Kmrn sempat dipersusah gtu soalnya padahal uda k Plaza ny yg d Jatinegara, ortu ak ud terlanjur sebel kynya. Belum bisa diyakinkan kembali 😔. Sedang mempertimbangkan di dobel sama XLHome sih ini.",katatsumuri_su
2020-09-15 04:48:50+00:00,1305730272432857089,@turunanalkana Bau baunya xlhome dan biznet ini 😩,rawmenboi
2020-09-15 03:21:21+00:00,1305708256464003075,@_roykimochi XLHOME terbaikkm,lurdbertus
2020-09-14 13:42:02+00:00,1305502065867673600,"@ricyclebeen first pipel selalu terbelakang, pindah saja xlhome lebih murah dan stabil",Pentil_Biawak
2020-09-14 11:55:01+00:00,1305475135600697344,"@adhityr  Hi Adhitya, saat ini area Simpang Limun belum termasuk di dalam jangkauan layanan XL HOME. Kami akan terus memperluas jaringan secara berkala. Adhitya juga bisa lho melakukan input alamat ke website kami di www.xlhome.. https://t.co/moyFch9yU9",xlhomeid
2020-09-14 11:49:37+00:00,1305473776990081024,@collegemenfess Gue XLhome lancar terus wkwkk 200k,Jussaid2
2020-09-14 11:10:21+00:00,1305463892856860672,"@maulidadisaa Ku di pamulang timur masih suka gini. Akhirnya lebih sering tethering via hape 😭😭 Myrepublic jg ga cover ke komplek rumah. Xlhome pun. Sedih amat ya :(",IchyFitri
2020-09-14 04:34:25+00:00,1305364256443965445,"@_d_f_p_   Hi, mohon maaf untuk ketidaknyamanannya. Karena saat ini layanan internet XLHome menggunakan jaringan fiber optic jadi belum bisa meng-cover semua area, kami akan terus memperluas jaringan secara berkala. Kamu juga b.. https://t.co/A3qNS8AbvT",xlhomeid
2020-09-13 11:45:43+00:00,1305110409007886336,"@KhalisaHafla  Hi Khalisa, mohon maaf untuk ketidaknyamanannya. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",xlhomeid
2020-09-13 02:53:08+00:00,1304976378471698433,elu ngapa xlhome? @xlhomeid,brifgh
2020-09-13 02:51:05+00:00,1304975860366110720,ya allah xlhome lu ngapasi,brifgh
2020-09-13 00:14:06+00:00,1304936354246062081,"@xlhomeid Gimana cranya XL Home IZI, d situs xlhome gak ada dijelaskan",ituadlh
2020-09-12 16:35:06+00:00,1304820846251266052,"@xlhomeid halo min... daerah pondok aren, tepatnya jl. Japos raya sudah tercover xlhome belum ya?",alfifp
2020-09-12 11:33:29+00:00,1304744939889111042,"@nndbmwn  Hi Nanda, ada yang kami bantu terkait dengan layanan XLHome Fibernya? :) Thanks ^Dian",xlhomeid
2020-09-12 10:07:20+00:00,1304723260244803584,@plentusss xlhome nya kakakkk,bayjiengeun
2020-09-12 05:54:44+00:00,1304659692887535617,"@idiod_s  Hi, terimakasih atas kepercayaannya menggunakan layanan XL Home. Terkait layanan XLHome Fiber bisa disampaikan via DM ya :) Thanks ^Dian",xlhomeid
2020-09-12 05:54:35+00:00,1304659652248911872,"@jogjafess Indihomo, sebulan 400k 20mb. Nek biznet/xlhome nyampe daerahku aku auto kukut arepan seko indihomo, muangkel larange",rawmenboi
2020-09-11 23:44:11+00:00,1304566441555890176,sumpah xlhome kapan bener lu anjimmmm,winmdetawin
2020-09-11 14:52:53+00:00,1304432733007917057,"@Shorthimphony Ganti xlhome aja, first media tidak care wkwk",Andika_Yulianto
2020-09-11 07:55:07+00:00,1304327599565410304,@fIowingday xlhome lu lagi gangguan juga?,winmdetawin
2020-09-11 02:48:10+00:00,1304250352900898816,Otw pindah xlhome :),rsythr_
2020-09-11 00:33:03+00:00,1304216347958681600,"ada ga teman-teman yang pake XLhome? tolong dong infonya, jaringan kalian juga terganggu atau ga? kenapa jaringan di rumahku masih terganggu?☹️ ada yang bisa kasih solusi or something? thank u guys (before) 🙏🏻",arimbiamir_
2020-09-10 17:33:11+00:00,1304110684632879104,"Di php-in sales Xlhome, kalo belom tercover ngapain bagi2 brosur sampe ke rumah w gilaak https://t.co/DB3VzDrWpb",bethariatari
2020-09-10 14:52:09+00:00,1304070160219684870,@bogorfess_ Xlhome sama pasundan,calondesigner
2020-09-10 13:06:44+00:00,1304043630600974337,"@bogorfess_ banyak, indihome juga bagus kok dulu gua gada permasalahan xlhome, mncplay, oxygen (gua direkomendasikan sama temen gua karena harganya murah + internet bagus, btw dulu temen gua pake myrep dan dia ganti karena sering down sinyalnya)",dtymhrdn
2020-09-10 12:05:03+00:00,1304028107909726210,"Makin Luas, XL Home Kini Hadir di Medan https://t.co/Htr2qvK5Xg #LatestNews #LayananInternetXL #XLAxiata #XLHome #XLHomeMedan",TechnologueID
2020-09-10 11:47:17+00:00,1304023639373697026,@petra_irene @ditarevita Saya xlhome. Cs nya lebih parah dr ind*home tp internetnya kenceng,andrie_gun
2020-09-10 10:39:01+00:00,1304006457386364928,"@injayadra  Hi Indra, langsung ke DM yuk untuk detail informasi layanan XLHOME Fiber kami. Thanks^Adi :)",xlhomeid
2020-09-10 10:34:04+00:00,1304005213469028352,"Ada yg kasih masukan diantara provider internet mana yang bagus : xlhome, mncplay, first media ? Indihome ngak usah ya.. sudah berlangganan, mau coba yg bisa menghargai pelanggan @IndiHome @MNCPlayID @xlhomeid @FirstMediaCares #kaskus #internet #TimnasDay #milenia #web",injayadra
2020-09-10 07:16:47+00:00,1303955565027012608,"@xlhomeid misi min, kenapa tiba” neflix saya gak bisa ke play di tv pakai wifi dari xlhome ya? Makasih jawabannya.",sgmsoyaa
2020-09-10 06:38:28+00:00,1303945922007556096,Baca selengkapnya: Layanan XL Home Hadir di Kota Medan https://t.co/8lj1gqILJd #XLAxiata #XLHome,techbizid
2020-09-10 03:10:28+00:00,1303893578163265537,@adityaputrii @Telkomsel Harusnya wifi apapun bisa ya. Gue pake wifi xlhome jg,dimssora
2020-09-10 02:01:42+00:00,1303876272368398336,"@ruthdamayannti Hi Ruth, ada yang bisa kami bantu terkait produk XLHOME? Thanks ^Devie :)",xlhomeid
2020-09-10 00:47:38+00:00,1303857633095348224,@collegemenfess ga dua-duanya. kalo cari murah mending xlhome. atleast lebih bagus dari dua itu.,lulyaby
2020-09-09 14:32:07+00:00,1303702731060727813,"@Xlhome_Jogja Hi, Baik. Thanks ^Annisa",xlhomeid
2020-09-09 14:31:06+00:00,1303702476193898499,@xlhomeid iya anissa selamat malam,Xlhome_Jogja
2020-09-09 14:30:23+00:00,1303702295738109952,"@Xlhome_Jogja Hi, iya terimakasih antusiasnya. Thanks ^Annisa",xlhomeid
2020-09-09 14:29:31+00:00,1303702077743357952,"@xlhomeid iya ini lagi ngobrol ke pelanggan lho Anissa, saya Sales Xl home juga 🙏",Xlhome_Jogja
2020-09-09 14:11:39+00:00,1303697579150958592,"@Xlhome_Jogja Hi, untuk infromasi juga bisa melalui pesan Kami ya. Thanks ^Annisa",xlhomeid
2020-09-09 14:07:53+00:00,1303696633696145408,"@bukuakik @xlhomeid lanjut WA kak, coba kita cek lokasinya. kalau kira² bisa nanti saya bantu https://t.co/0yfeik86DX",Xlhome_Jogja
2020-09-09 13:54:59+00:00,1303693387413909509,XLhome https://t.co/Ard5qnkE0g,yuckawardhana
2020-09-09 13:50:57+00:00,1303692369783451649,"@elbonham Pindah langsung XLhome yang lebih banyak pujiannya, indihome sekarang lagi banyak kena keluhan salah satunya kita kandaku hahaha",lovemenott__
2020-09-09 13:48:12+00:00,1303691680428650496,"Khabar gembira! @XLAxiata_Tbk gencar perluas layanan #XLHome di #Medan ! https://t.co/FD6gITEBPS",medanreview_
2020-09-09 13:29:55+00:00,1303687079549792257,#XL Axiata Pekuat Layanan #XL Home di Medan. Kunjungi https://t.co/lySd1hExuq . #hdp #xlaxiata #xlhome,prokabar
2020-09-09 13:10:37+00:00,1303682223330082817,"@xlhomeid Mengapa oh mengapa xlhome belum dapat dipasang didaerah rumah ku hiks, masih terbatas di rt tertentu ajaa",22eeyore
2020-09-09 13:04:49+00:00,1303680761959079938,xlhome mati-mati mulu qmq,rizkyaw
2020-09-09 12:28:42+00:00,1303671674424815616,@dittskyyyy gnti xlhome,libishly
2020-09-09 11:46:17+00:00,1303660999862439944,@Prius32  Layanan XLHOME Fiber ialah layanan akses internet super cepat dengan menggunakan kabel serat optik dan juga memberikan produk Home Entertainment berupa Set Top Box (decoder TV digital/ Android TV box) nih. Jika Afri b.. https://t.co/Pk80GaQhPf,xlhomeid
2020-09-09 11:38:31+00:00,1303659043035070464,"@Prius32  Hi Afri selamat malam, mengenai layanan XLHOME Fiber. Kami menggunakan fiber optic ya. Afri bisa juga cek detail layanan kami di https://t.co/dNiwwQL7D6. Detailnya pertanyaannya bisa juga lewat DM ya. Thanks^Adi :)",xlhomeid
2020-09-09 10:37:19+00:00,1303643641055866882,"@Xlhome_Jogja @xlhomeid bro, tolong dong perluas jangkauan, sampai Jalan Kaliurang KM 12 (sleman-jogja).  sbg gantinya (akun twitter kami 30k follower, instsgram 277k follower), klo jaringan bs sampai di kantor kami, selama sebulan, kami promosiin xlhome gratis!!! tulung ya :(",bukuakik
2020-09-09 10:18:04+00:00,1303638797293244416,@tanyainrl dirumah aku si pke xlhome murah ga ampe 300k an lancar jga,milkthkooky
2020-09-09 08:29:10+00:00,1303611392100982785,@agustageo Lembongan cuma ada indigo. Rumah dps udah peke xlhome,adiptryasa
2020-09-09 06:36:56+00:00,1303583149578833920,@squidwardfess aku berpaling dari si indie ke xlhome perbulan nya 260 30mbps + tv nya,ElmaHayati1
2020-09-09 02:39:43+00:00,1303523449978011648,"@xlhomeid Halo min, cara agar bisa ngecek ketersediaan dan jangkauan fiber optik xlhome gimana ya? Terimakasih",halupenyo
2020-09-09 02:20:51+00:00,1303518703867187200,Ah sial gua mau nonton home tournament eh ternyata kuota sekarat 😬 mau beli kuota lagi tapi minggu ini xlhome bakal dateng welp.,heyrandomraven
2020-09-08 15:18:04+00:00,1303351906513776641,@isawbrightwn ayo pindah ke xlhome,strawbright
2020-09-08 12:38:09+00:00,1303311664008183810,@mikhserr xlhome aj,bayjiengeun
2020-09-08 08:31:00+00:00,1303249464606355456,"@erikorobbiansyh  Hi Eriko, apakah ada yang ditanyakan terkait dengan layanan XLHome Fibernya? :) Thanks ^Dian",xlhomeid
2020-09-08 08:18:12+00:00,1303246245570338822,"@AnanLukita  Hi Anan selamat sore, adakah yang bisa kami bantu mengenai XLHOME Fiber? Thanks^Adi :)",xlhomeid
2020-09-08 08:03:38+00:00,1303242580688207873,"@zainnn02 Hi Ezen, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-09-08 05:44:19+00:00,1303207518785609728,"halo skrg wifi rumahku ada dua😃🔫 semoga indihome dan xlhome akur ya😁👍",bayjiengeun
2020-09-08 00:38:42+00:00,1303130608135151616,"@bukangondrongs  Hi, DM kami lansung yuk jika kamu ingin tahu lebih mengenai produk XLHOME Fiber. Thanks^Adi :)",xlhomeid
2020-09-07 11:35:07+00:00,1302933411019931648,"@xlhomeid Makasi atas responnya min Tadi sudah ada sales dari xlhome memberi info yg lengkap 🙏",ongkeytherinz
2020-09-07 08:12:55+00:00,1302882526986264577,@myXLCare min mau tanya klo untuk pemesanan XLhome lewat mana ya? Soalnya alamat perumahan saya belum masuk jaringannya. Padahal banyak yg mau beralih. Di Komp. Citra Garden Kab. Gowa. Sulsel,bomber_tommy
2020-09-07 02:19:48+00:00,1302793664326897664,@xlhomeid min mau tanya buat xlhome bisa untuk berapa device?,rafrahman_
2020-09-07 02:01:53+00:00,1302789154355380224,"@angrianilupita  Hi Angriani,  apabila ada pertanyaan seputar XLHome bisa hubungi kami di : 820 (dari no XL) free 08170123442 (dari no non-XL) tarif normal Email : XLHomeCS@xl.co.id FB : XL HOME Twitter : @XLHomeID Thanks ^Dian",xlhomeid
2020-09-06 15:30:06+00:00,1302630158495485952,@pecintakebaab busuk aslinya xlhome,heyyezraa
2020-09-06 15:25:44+00:00,1302629060531503105,@pecintakebaab aku xlhome,heyyezraa
2020-09-06 14:33:04+00:00,1302615806321156096,"@xlhomeid Bukan premiere min, tapi Amazon prime video...masih belum ada di stb xlhome",bennyrabbani_
2020-09-06 11:01:53+00:00,1302562659905097730,"Ini xlhome kenapa ya?  Udah dibayar tp kok jaringannya msh begini makin ga lancar @xlhomeid . Ini udh 2 bulan loh jaringannya kek gini. Yang lancar cuma youtube itu pun suka mati hidup jaringannya. Kalau buka chrome, instagram ya ampun leletnya. Ga kaya sebelum2nya.",HardiyantiPertw
2020-09-06 10:37:41+00:00,1302556571717652486,"Do i really live in narnia?  I called FirstMedia, CBN, MyRepublic, IndiHome, Biznet, XLHome, Gig. None of them cover my location",IrmaPaima
2020-09-06 09:49:23+00:00,1302544416578523136,"@amorfatiiiii Anak indiehome, gak deng aku xlhome eheh",_evaggelion
2020-09-06 06:02:52+00:00,1302487411578994689,"@DisneyPlusID Di Android tv Sony dan stb xlhome , lancar jaya",GMusari
2020-09-06 05:52:30+00:00,1302484801174216705,"@WantyMaria Indihome ora iso diandalke.Saiki nggon kos2xsanku nganggo xlHome. Mantap playune",AdigunaAtmaja
2020-09-06 03:00:11+00:00,1302441437959581696,"Jaringan @xlhome ditempat aku saat midnight dan weekend sering nguji kesabaran banget yaaa dr awal langganan,mau off mesti nungg setahun sgl😓😪 buffering teroooos pdhl cuma sebiji hp yg diutakatik gimana kalo pas banyak orgnya,bayar gak prnh telat tp sungguh oh ughlalaaaa😞",estimasi_rasa
2020-09-05 11:50:19+00:00,1302212463581044736,@tanyainrl ktana xlhome bgs tp ak psang nya indihome,kusukathaitea
2020-09-05 10:41:46+00:00,1302195212584771584,@shouldntfindme @xlhomeid Kalo sinyal XL disana bagus xlhome pasti bagus bal,NflDwhtm
2020-09-05 05:12:05+00:00,1302112243274792960,ada org yg nawarin xlhome kerumah. gangerti lg mamaku lgsg terhasut dan lgsg mau gnti dr indihome😃,bayjiengeun
2020-09-05 05:00:10+00:00,1302109245110796289,"@witez_ @mochitehijau @DisneyPlusID @Telkomsel Bisa, dirumah pakai WiFi xlhome, lancar lancar aja",GMusari
2020-09-05 03:36:26+00:00,1302088171920842753,Ada yang pake xlhome kah? Bagus kah?,brilianegap
2020-09-05 00:49:54+00:00,1302046263295111169,"@snprty Hi Widya, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lengkap untuk pengecekan wilayah bisa ke website Kami di https://t.co/0QqojBNA5H atau DM Kami ya. Thanks ^ Amalia :)",xlhomeid
2020-09-04 12:27:47+00:00,1301859500912074752,"@XLAxiata_Tbk @myXLCare Emg lagi gangguan atau gimana si min?? Uda sebulan lebih lemot bgtt, padal rencana mau cobain xlhome juga, tp akhir2 ini malah gini🥺 buat buka Twitter aja lemot bgt nii gambarnya ga pada muncul😭😭 https://t.co/NNfAFoT8VW",d_ddabluueh
2020-09-04 06:25:12+00:00,1301768255728541696,@jogjafess Nyobo XLhome nder .,astanugraha29
2020-09-04 02:47:22+00:00,1301713438175973377,@deadspidey__ xlhome?,mamakucink
2020-09-04 00:50:22+00:00,1301683993696301056,"@Sherrymiyano4  Jika Miyano ada hal yang ingin ditanyakan seputar layanan XLHome Fiber, dapat menghubungi kami ya. Thanks^Adi :)",xlhomeid
2020-09-03 15:37:44+00:00,1301544918435864582,@FauzanAdisu_ @jogmfs Iki terbatas areane.. Podo xlhome..,Kumkumcha1
2020-09-03 15:21:14+00:00,1301540765609279488,@ramandabyan Ganti xlhome aja kk,Muhhamasan12
2020-09-03 14:03:30+00:00,1301521204449218560,@AyahCoolz sudah dengan paket tv pak,Xlhome_Jogja
2020-09-03 13:34:49+00:00,1301513985838272512,@dheaapeee @banjarbase Xlhome aman ja lah?,iskaaaaaa_
2020-09-03 13:11:18+00:00,1301508064239955969,@banjarbase kdthu aku pakai xlhome,dheaapeee
2020-09-03 13:02:18+00:00,1301505801278742528,"@rikasyaftr  Hi, ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian",xlhomeid
2020-09-03 11:45:15+00:00,1301486411246309376,"@Daus30157523  Hi Daus, ada yang ditanyakan terkait dengan layanan XLHome Fibernya? Thanks ^Dian",xlhomeid
2020-09-03 06:59:08+00:00,1301414405540728832,@Xlhome_Jogja Min apa semua paketan XL Home dapat android box?,AyahCoolz
2020-09-03 06:57:16+00:00,1301413938198769664,@Xlhome_Jogja  min mau tanya untuk semua paketan XL Home ada fasilitas android box?,AyahCoolz
2020-09-03 06:04:24+00:00,1301400633128308737,Akhirnya berpaling dari first ke xlhome,fanisaarmdhni_
2020-09-03 01:47:32+00:00,1301335992817778690,/wal buhan km yg makai xlhome tu rnck lh gangguan lwn rnck lh lelet,banjarbase
2020-09-03 00:37:43+00:00,1301318422727254016,"@Kakaangga8  Hi Kaka, adakah yang bisa kami bantu mengenai XLHome Fiber? Thanks^Adi :)",xlhomeid
2020-09-02 10:56:31+00:00,1301111760418562050,@Rnfadlila Xlhome dll,MuhiLhamKuba
2020-09-02 09:08:12+00:00,1301084498759573504,@Violinalvionita Di tempatku pada ganti xlhome semua sekarang,itsjoels_
2020-09-02 05:20:22+00:00,1301027164226121729,Kzl bngt xlhome ga ada tiangnya dkt rumah ak😭😭😭😭,minhoyonsu
2020-09-02 01:56:31+00:00,1300975864146878464,"166gb paket data hilang karena kesalahan sistem di XL home (router), merugi disisi pelanggan dan di sisi xl hanya bilang mohon maaf kendala masih dalam follow up... 4 hari sdh berlalu... jawaban masih sama dooonk #×l #provider #internet #kacrut #xlhome #rugibandar #haloxl",abinafauzan
2020-09-02 01:51:42+00:00,1300974649619042304,"@XLAxiata_Tbk pls help mau tmbh kuota xlhome, tlpnk cs tetiba putus",fayusa
2020-09-01 14:34:17+00:00,1300804171872968704,@xlhomeid Sudah pernah daftar @xlhomeid cuma belum ada balasan.. warga sekitar sudah banyak mengeluh dengan provider yg ada skrg.. semoga bisa cepat diproses perluasannya.. daerah sekitar saya kalau di cek sudah masuk jaringan xlhome nya..,nona_melisaa
2020-09-01 11:46:05+00:00,1300761846111117312,@eternalkyushine xlhome berapa?,veequillaa
2020-09-01 10:04:34+00:00,1300736298945183744,@yookikiii pake xlhome aja banyak diskon,monpierc
2020-09-01 02:36:11+00:00,1300623456124297219,"@hry_cares Hi Harry, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H atau via DM ya.  Thanks ^ amalia :)",xlhomeid
2020-09-01 00:28:15+00:00,1300591263238897664,"@xborgtampan Hi, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-08-31 15:04:43+00:00,1300449446937862144,"@yuu_zhong Hi Zhong, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-08-31 14:56:35+00:00,1300447398418817024,"@ihsanfirrr Hi Ihsan, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-08-31 14:56:12+00:00,1300447300632813569,"@cakepbetul Hi Haya, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut bisa kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-08-31 14:12:59+00:00,1300436425888808960,"@fikridelardi Hi Ahmad, Siap...... mohon kesabarannya menunggu ya. Kami terus melakukan perluasan jaringan, besar harapan Kami area Ahmad bisa masuk dalam area jangkauan dan bisa berlangganan ya.  #MerdekaDiRumahSendiri bersama XLHOME. Thanks ^ amalia :)",xlhomeid
2020-08-31 11:17:57+00:00,1300392378771976194,"@bukanpakgurlya Hi, Kapan lagi bisa internetan gratis 4bulan! Yuk langganan XLHOME sekarang. Info lebih lanjut kunjungi website Kami di https://t.co/0QqojBNA5H. Thanks ^ amalia :)",xlhomeid
2020-08-31 07:30:09+00:00,1300335050785923073,@xlhomeid mau tanya dong jaringan xlhome apakah sudah mengcover kabupaten gianyar? Soalnya saya lihat di iklan2 fb ada yang sudah menawarkan.,egitohir
